Category,ID,Latitude,Longitude,Date,Orbit Number,Scene ID,Build ID,Average Solar Zenith,Geolocation Accuracy QA,Orbit Correction Performed,ECO_L2_LSTE_002_LST,ECO_L2_LSTE_002_QC,ECO_L2_LSTE_002_cloud_mask,ECO_L2_LSTE_002_QC_bitmask,ECO_L2_LSTE_002_QC_Mandatory_QA_flags,ECO_L2_LSTE_002_QC_Mandatory_QA_flags_Description,ECO_L2_LSTE_002_QC_Data_quality_flag,ECO_L2_LSTE_002_QC_Data_quality_flag_Description,ECO_L2_LSTE_002_QC_Cloud/Ocean_Flag,ECO_L2_LSTE_002_QC_Cloud/Ocean_Flag_Description,ECO_L2_LSTE_002_QC_Iterations,ECO_L2_LSTE_002_QC_Iterations_Description,ECO_L2_LSTE_002_QC_Atmospheric_Opacity,ECO_L2_LSTE_002_QC_Atmospheric_Opacity_Description,ECO_L2_LSTE_002_QC_MMD,ECO_L2_LSTE_002_QC_MMD_Description,ECO_L2_LSTE_002_QC_Emissivity_accuracy,ECO_L2_LSTE_002_QC_Emissivity_accuracy_Description,ECO_L2_LSTE_002_QC_LST_accuracy,ECO_L2_LSTE_002_QC_LST_accuracy_Description,ECO_L2_LSTE_002_cloud_mask_bitmask,ECO_L2_LSTE_002_cloud_mask_Cloud_Mask,ECO_L2_LSTE_002_cloud_mask_Cloud_Mask_Description
DowntownLA,1,34.0522,-118.2437,2024-07-22 07:15:53 UTC,34264,011,0712,126.04026099740877,Best,True,296.74,18880.0,0.0,0b0100100111000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b01,0.2 - 0.3 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-07-24 22:18:32 UTC,34305,004,0712,35.01008577489016,Best,True,316.0,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-07-28 20:40:25 UTC,34366,004,0712,18.035740199342868,Best,True,317.9,35776.0,0.0,0b1000101111000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b11,"<0.1 (Dry, or high altitude pixel)",0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b10,1 - 1.5 K (Good performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-07-31 19:50:56 UTC,34412,001,0712,17.71677623769809,Best,True,315.34,35776.0,0.0,0b1000101111000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b11,"<0.1 (Dry, or high altitude pixel)",0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b10,1 - 1.5 K (Good performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-04 18:15:51 UTC,34473,004,0712,30.157217158368752,Best,True,313.8,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-05 17:27:59 UTC,34488,002,0712,35.901788012768,Best,True,0.0,15.0,0.0,0b0000000000001111,0b11,Pixel not produced (see bits 3&2 for additional information),0b11,Missing/bad L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b00,Slow convergence,0b00,">=3 (Warm, humid air; or cold land)",0b00,>0.15 (Most silicate rocks),0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-07 00:47:57 UTC,34508,015,0712,65.90621833495393,Best,True,308.8,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-08 16:40:14 UTC,34534,002,0712,48.71682036985884,Best,True,302.78,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-10 23:12:06 UTC,34569,012,0712,47.88075697390381,Best,True,312.5,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-12 15:04:08 UTC,34595,004,0712,67.94656740712644,Best,True,298.42,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-14 21:35:12 UTC,34630,012,0712,31.245524391433975,Best,True,316.12,35520.0,0.0,0b1000101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b10,1 - 1.5 K (Good performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-08-16 13:26:49 UTC,34656,004,0712,88.30042712896898,Best,True,294.12,35520.0,0.0,0b1000101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b10,1 - 1.5 K (Good performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-01 07:00:36 UTC,34900,004,0713,nan,Best,True,294.22,18880.0,0.0,0b0100100111000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b01,0.2 - 0.3 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-02 14:21:39 UTC,34920,013,0713,79.353437344941,Best,True,293.96,19141.0,0.0,0b0100101011000101,0b01,Pixel produced by TES but certain conditions are met that may degrade the LSTE accuracy 00 Pixel produced by TES  (Use cloud_mask layer to filter cloudy pixels and select best quality),0b01,Missing stripe pixel in bands 1 and 5,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-05 05:26:21 UTC,34961,004,0713,nan,Best,True,300.42,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-06 12:48:02 UTC,34981,012,0713,nan,Best,True,267.22,16837.0,1.0,0b0100000111000101,0b01,Pixel produced by TES but certain conditions are met that may degrade the LSTE accuracy 00 Pixel produced by TES  (Use cloud_mask layer to filter cloudy pixels and select best quality),0b01,Missing stripe pixel in bands 1 and 5,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b01,0.2 - 0.3 (Nominal value),0b00,>0.15 (Most silicate rocks),0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000001,0b1,Cloudy
DowntownLA,1,34.0522,-118.2437,2024-09-09 03:54:14 UTC,35022,003,0713,nan,Best,True,305.58,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-10 11:15:49 UTC,35042,014,0713,nan,Best,True,298.3,35520.0,0.0,0b1000101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b10,1 - 1.5 K (Good performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-13 02:21:37 UTC,35083,005,0713,nan,Best,True,296.66,18112.0,0.0,0b0100011011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b01,"0.1 - 0.15 (Rocks, sand, some soils)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-17 00:48:02 UTC,35144,005,0713,76.97447010900812,Best,True,296.08,35520.0,0.0,0b1000101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b10,1 - 1.5 K (Good performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-18 08:09:34 UTC,35164,012,0713,144.52923864191095,Best,True,290.08,35525.0,0.0,0b1000101011000101,0b01,Pixel produced by TES but certain conditions are met that may degrade the LSTE accuracy 00 Pixel produced by TES  (Use cloud_mask layer to filter cloudy pixels and select best quality),0b01,Missing stripe pixel in bands 1 and 5,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b10,1 - 1.5 K (Good performance),0b0000000000000000,0b0,Clear
DowntownLA,1,34.0522,-118.2437,2024-09-20 23:13:58 UTC,35205,007,0713,59.38625094272906,Best,True,303.48,19136.0,0.0,0b0100101011000000,0b00,Pixel produced by TES (Use cloud_mask layer to filter cloudy pixels and select best quality),0b00,Good quality L1B data,0b00,Not set. Please check ECOSTRESS GEO and CLOUD products for this information.,0b11,Fast,0b10,0.1 - 0.2 (Nominal value),0b10,"0.03 - 0.1 (Mostly soils, mixed pixel)",0b00,>0.02 (Poor performance),0b01,1.5 - 2 K (Marginal performance),0b0000000000000000,0b0,Clear
